PX409-USBH - 535766,
2022-07-18 01:33:21.203 PM,1.03189265727997
2022-07-18 01:33:21.301 PM,0.988001346588135
2022-07-18 01:33:21.399 PM,1.10968136787415
2022-07-18 01:33:21.497 PM,1.51669573783875
2022-07-18 01:33:21.594 PM,2.15836048126221
2022-07-18 01:33:21.692 PM,2.928546667099
2022-07-18 01:33:21.790 PM,3.71792387962341
2022-07-18 01:33:21.888 PM,4.41943693161011
2022-07-18 01:33:21.986 PM,5.05169248580933
2022-07-18 01:33:22.084 PM,5.18468332290649
2022-07-18 01:33:22.181 PM,4.65561437606812
2022-07-18 01:33:22.279 PM,3.78758788108826
2022-07-18 01:33:22.377 PM,2.6462996006012
2022-07-18 01:33:22.475 PM,1.79747986793518
2022-07-18 01:33:22.573 PM,1.42424941062927
2022-07-18 01:33:22.670 PM,1.19198775291443
2022-07-18 01:33:22.768 PM,1.06366145610809
2022-07-18 01:33:22.866 PM,0.986668825149536
2022-07-18 01:33:22.964 PM,0.969833850860596
2022-07-18 01:33:23.062 PM,0.984653830528259
2022-07-18 01:33:23.160 PM,1.01629269123077
2022-07-18 01:33:23.257 PM,1.08350276947021
2022-07-18 01:33:23.355 PM,1.23340916633606
2022-07-18 01:33:23.453 PM,1.50072193145752
2022-07-18 01:33:23.551 PM,1.94174766540527
2022-07-18 01:33:23.649 PM,2.5268132686615
2022-07-18 01:33:23.747 PM,3.27446055412292
2022-07-18 01:33:23.844 PM,4.11229562759399
2022-07-18 01:33:23.942 PM,4.68208646774292
2022-07-18 01:33:24.040 PM,4.75344038009644
2022-07-18 01:33:24.138 PM,4.23496675491333
2022-07-18 01:33:24.236 PM,3.34431958198547
2022-07-18 01:33:24.334 PM,2.44008708000183
2022-07-18 01:33:24.431 PM,1.77806115150452
2022-07-18 01:33:24.529 PM,1.39831447601318
2022-07-18 01:33:24.627 PM,1.15982913970947
2022-07-18 01:33:24.725 PM,1.04372262954712
2022-07-18 01:33:24.823 PM,1.151362657547
2022-07-18 01:33:24.920 PM,1.538649559021
2022-07-18 01:33:25.018 PM,2.12618541717529
2022-07-18 01:33:25.116 PM,2.91605019569397
2022-07-18 01:33:25.214 PM,3.66425013542175
2022-07-18 01:33:25.312 PM,4.34103059768677
2022-07-18 01:33:25.410 PM,5.05258703231812
2022-07-18 01:33:25.507 PM,5.52573823928833
2022-07-18 01:33:25.605 PM,5.25303030014038
2022-07-18 01:33:25.703 PM,4.44753313064575
2022-07-18 01:33:25.801 PM,3.31094193458557
2022-07-18 01:33:25.899 PM,2.10395550727844
2022-07-18 01:33:25.997 PM,1.50410199165344
2022-07-18 01:33:26.094 PM,1.25565552711487
2022-07-18 01:33:26.192 PM,1.11831021308899
2022-07-18 01:33:26.290 PM,1.11341905593872
2022-07-18 01:33:26.388 PM,1.3526029586792
2022-07-18 01:33:26.486 PM,1.93037271499634
2022-07-18 01:33:26.584 PM,2.711186170578
2022-07-18 01:33:26.681 PM,3.68002867698669
2022-07-18 01:33:26.779 PM,4.60697889328003
2022-07-18 01:33:26.877 PM,5.42385053634644
2022-07-18 01:33:26.975 PM,6.09552907943726
2022-07-18 01:33:27.073 PM,6.00745439529419
2022-07-18 01:33:27.170 PM,5.24630308151245
2022-07-18 01:33:27.268 PM,4.08860301971436
2022-07-18 01:33:27.366 PM,2.73710513114929
2022-07-18 01:33:27.464 PM,1.856369972229
2022-07-18 01:33:27.562 PM,1.4270281791687
2022-07-18 01:33:27.660 PM,1.17087912559509
2022-07-18 01:33:27.757 PM,1.04802894592285
2022-07-18 01:33:27.855 PM,1.02202892303467
2022-07-18 01:33:27.953 PM,1.2828254699707
2022-07-18 01:33:28.051 PM,1.92691135406494
2022-07-18 01:33:28.149 PM,2.7888286113739
2022-07-18 01:33:28.247 PM,3.7267153263092
2022-07-18 01:33:28.344 PM,4.64092493057251
2022-07-18 01:33:28.442 PM,5.39666414260864
2022-07-18 01:33:28.540 PM,6.06176137924194
2022-07-18 01:33:28.638 PM,6.23201322555542
2022-07-18 01:33:28.736 PM,5.62275075912476
2022-07-18 01:33:28.833 PM,4.55102968215942
2022-07-18 01:33:28.931 PM,3.19015574455261
2022-07-18 01:33:29.029 PM,2.12766408920288
2022-07-18 01:33:29.127 PM,1.58445835113525
2022-07-18 01:33:29.225 PM,1.2657630443573
2022-07-18 01:33:29.323 PM,1.10492014884949
2022-07-18 01:33:29.420 PM,1.03936767578125
2022-07-18 01:33:29.518 PM,1.14123892784119
2022-07-18 01:33:29.616 PM,1.56734704971313
2022-07-18 01:33:29.714 PM,2.29856562614441
2022-07-18 01:33:29.812 PM,3.20260310173035
2022-07-18 01:33:29.910 PM,4.13563060760498
2022-07-18 01:33:30.007 PM,4.90836763381958
2022-07-18 01:33:30.105 PM,5.58581495285034
2022-07-18 01:33:30.203 PM,6.14960908889771
2022-07-18 01:33:30.301 PM,6.39087343215942
2022-07-18 01:33:30.399 PM,5.96999788284302
2022-07-18 01:33:30.497 PM,4.9854416847229
2022-07-18 01:33:30.594 PM,3.71941876411438
2022-07-18 01:33:30.692 PM,2.51043343544006
2022-07-18 01:33:30.790 PM,1.78186368942261
2022-07-18 01:33:30.888 PM,1.37293195724487
2022-07-18 01:33:30.986 PM,1.14671516418457
2022-07-18 01:33:31.083 PM,1.04024517536163
2022-07-18 01:33:31.181 PM,1.02256512641907
2022-07-18 01:33:31.279 PM,1.25234031677246
2022-07-18 01:33:31.377 PM,1.8541111946106
2022-07-18 01:33:31.475 PM,2.64707970619202
2022-07-18 01:33:31.573 PM,3.59903883934021
2022-07-18 01:33:31.670 PM,4.49339056015015
2022-07-18 01:33:31.768 PM,5.2019248008728
2022-07-18 01:33:31.866 PM,5.85075521469116
2022-07-18 01:33:31.964 PM,6.2112135887146
2022-07-18 01:33:32.062 PM,5.82954931259155
2022-07-18 01:33:32.160 PM,4.92164373397827
2022-07-18 01:33:32.257 PM,3.67599892616272
2022-07-18 01:33:32.355 PM,2.43591094017029
2022-07-18 01:33:32.453 PM,1.73225235939026
2022-07-18 01:33:32.551 PM,1.34392547607422
2022-07-18 01:33:32.649 PM,1.15573406219482
2022-07-18 01:33:32.746 PM,1.06336891651154
2022-07-18 01:33:32.844 PM,1.0902464389801
2022-07-18 01:33:32.942 PM,1.42452573776245
2022-07-18 01:33:33.040 PM,2.09435153007507
2022-07-18 01:33:33.138 PM,2.97019553184509
2022-07-18 01:33:33.236 PM,3.97595810890198
2022-07-18 01:33:33.333 PM,4.93054914474487
2022-07-18 01:33:33.431 PM,5.93860292434692
2022-07-18 01:33:33.529 PM,6.77088022232056
2022-07-18 01:33:33.627 PM,6.84281969070435
2022-07-18 01:33:33.725 PM,6.13891649246216
2022-07-18 01:33:33.823 PM,4.78290128707886
2022-07-18 01:33:33.920 PM,3.23760581016541
2022-07-18 01:33:34.018 PM,2.167964220047
2022-07-18 01:33:34.116 PM,1.60269093513489
2022-07-18 01:33:34.214 PM,1.27643918991089
2022-07-18 01:33:34.312 PM,1.09934639930725
2022-07-18 01:33:34.410 PM,1.06710648536682
2022-07-18 01:33:34.507 PM,1.37403678894043
2022-07-18 01:33:34.605 PM,2.03960537910461
2022-07-18 01:33:34.703 PM,2.93647646903992
2022-07-18 01:33:34.801 PM,3.98847031593323
2022-07-18 01:33:34.899 PM,4.95950651168823
2022-07-18 01:33:34.996 PM,5.79600858688354
2022-07-18 01:33:35.094 PM,6.58270502090454
2022-07-18 01:33:35.192 PM,6.70638418197632
2022-07-18 01:33:35.290 PM,5.94836950302124
2022-07-18 01:33:35.388 PM,4.7283501625061
2022-07-18 01:33:35.486 PM,3.19101691246033
2022-07-18 01:33:35.583 PM,2.02897787094116
2022-07-18 01:33:35.681 PM,1.50237941741943
2022-07-18 01:33:35.779 PM,1.21878409385681
2022-07-18 01:33:35.877 PM,1.06086647510529
2022-07-18 01:33:35.975 PM,1.02321517467499
2022-07-18 01:33:36.073 PM,1.24691295623779
2022-07-18 01:33:36.170 PM,1.92946267127991
2022-07-18 01:33:36.268 PM,2.83559632301331
2022-07-18 01:33:36.366 PM,3.90718770027161
2022-07-18 01:33:36.464 PM,4.9662823677063
2022-07-18 01:33:36.562 PM,5.85892915725708
2022-07-18 01:33:36.659 PM,6.68694925308228
2022-07-18 01:33:36.757 PM,7.10137319564819
2022-07-18 01:33:36.855 PM,6.66917181015015
2022-07-18 01:33:36.953 PM,5.46954584121704
2022-07-18 01:33:37.051 PM,3.92148804664612
2022-07-18 01:33:37.149 PM,2.48098826408386
2022-07-18 01:33:37.246 PM,1.65633225440979
2022-07-18 01:33:37.344 PM,1.29103183746338
2022-07-18 01:33:37.442 PM,1.11207032203674
2022-07-18 01:33:37.540 PM,1.05491888523102
2022-07-18 01:33:37.638 PM,1.17317032814026
2022-07-18 01:33:37.736 PM,1.76678371429443
2022-07-18 01:33:37.833 PM,2.64824986457825
2022-07-18 01:33:37.931 PM,3.69899249076843
2022-07-18 01:33:38.029 PM,4.71310758590698
2022-07-18 01:33:38.127 PM,5.52123689651489
2022-07-18 01:33:38.225 PM,6.35780477523804
2022-07-18 01:33:38.323 PM,7.05070543289185
2022-07-18 01:33:38.420 PM,7.11957311630249
2022-07-18 01:33:38.518 PM,6.34976053237915
2022-07-18 01:33:38.616 PM,4.92388677597046
2022-07-18 01:33:38.714 PM,3.29568314552307
2022-07-18 01:33:38.812 PM,2.11071538925171
2022-07-18 01:33:38.909 PM,1.49755334854126
2022-07-18 01:33:39.007 PM,1.21821546554565
2022-07-18 01:33:39.105 PM,1.10713028907776
2022-07-18 01:33:39.203 PM,1.18659281730652
2022-07-18 01:33:39.301 PM,1.68130850791931
2022-07-18 01:33:39.399 PM,2.57952857017517
2022-07-18 01:33:39.496 PM,3.6875364780426
2022-07-18 01:33:39.594 PM,4.82459878921509
2022-07-18 01:33:39.692 PM,5.80293130874634
2022-07-18 01:33:39.790 PM,6.62043809890747
2022-07-18 01:33:39.888 PM,7.11182165145874
2022-07-18 01:33:39.986 PM,7.15475511550903
2022-07-18 01:33:40.083 PM,6.28848218917847
2022-07-18 01:33:40.181 PM,4.86896181106567
2022-07-18 01:33:40.279 PM,3.38739848136902
2022-07-18 01:33:40.377 PM,2.12922430038452
2022-07-18 01:33:40.475 PM,1.5346519947052
2022-07-18 01:33:40.573 PM,1.2523078918457
2022-07-18 01:33:40.670 PM,1.13537263870239
2022-07-18 01:33:40.768 PM,1.10568404197693
2022-07-18 01:33:40.866 PM,1.13053035736084
2022-07-18 01:33:40.964 PM,1.36496925354004
2022-07-18 01:33:41.062 PM,2.01129770278931
2022-07-18 01:33:41.159 PM,2.81182265281677
2022-07-18 01:33:41.257 PM,3.86435294151306
2022-07-18 01:33:41.355 PM,4.84474897384644
2022-07-18 01:33:41.453 PM,5.3484673500061
2022-07-18 01:33:41.551 PM,5.26973581314087
2022-07-18 01:33:41.649 PM,4.48472929000854
2022-07-18 01:33:41.746 PM,3.38198733329773
2022-07-18 01:33:41.844 PM,2.26538300514221
2022-07-18 01:33:41.942 PM,1.53114199638367
2022-07-18 01:33:42.040 PM,1.19301152229309
2022-07-18 01:33:42.138 PM,1.03564643859863
2022-07-18 01:33:42.236 PM,0.968647599220276
2022-07-18 01:33:42.333 PM,1.0883127450943
2022-07-18 01:33:42.431 PM,1.63904213905334
2022-07-18 01:33:42.529 PM,2.50024437904358
2022-07-18 01:33:42.627 PM,3.62581896781921
2022-07-18 01:33:42.725 PM,4.74562406539917
2022-07-18 01:33:42.822 PM,5.63898515701294
2022-07-18 01:33:42.920 PM,6.33502244949341
2022-07-18 01:33:43.018 PM,6.39137697219849
2022-07-18 01:33:43.116 PM,5.7037091255188
2022-07-18 01:33:43.214 PM,4.55559587478638
2022-07-18 01:33:43.312 PM,3.14608550071716
2022-07-18 01:33:43.409 PM,2.02693033218384
2022-07-18 01:33:43.507 PM,1.47847580909729
2022-07-18 01:33:43.605 PM,1.1976752281189
2022-07-18 01:33:43.703 PM,1.07454895973206
2022-07-18 01:33:43.801 PM,1.05032014846802
2022-07-18 01:33:43.899 PM,1.15865898132324
2022-07-18 01:33:43.996 PM,1.62847971916199
2022-07-18 01:33:44.094 PM,2.4413058757782
2022-07-18 01:33:44.192 PM,3.5478184223175
2022-07-18 01:33:44.290 PM,4.8629002571106
2022-07-18 01:33:44.388 PM,6.11444425582886
2022-07-18 01:33:44.486 PM,6.96770048141479
2022-07-18 01:33:44.583 PM,6.64923238754272
2022-07-18 01:33:44.681 PM,5.53591108322144
2022-07-18 01:33:44.779 PM,3.98084950447083
2022-07-18 01:33:44.877 PM,2.38985800743103
2022-07-18 01:33:44.975 PM,1.61868095397949
2022-07-18 01:33:45.072 PM,1.30659914016724
2022-07-18 01:33:45.170 PM,1.13803768157959
2022-07-18 01:33:45.268 PM,1.06793522834778
2022-07-18 01:33:45.366 PM,1.05384647846222
2022-07-18 01:33:45.464 PM,1.12479400634766
2022-07-18 01:33:45.562 PM,1.4338207244873
2022-07-18 01:33:45.659 PM,2.00830769538879
2022-07-18 01:33:45.757 PM,2.80569624900818
2022-07-18 01:33:45.855 PM,3.97953295707703
2022-07-18 01:33:45.953 PM,5.23629331588745
2022-07-18 01:33:46.051 PM,6.1217246055603
2022-07-18 01:33:46.149 PM,6.09907197952271
2022-07-18 01:33:46.246 PM,5.14537382125854
2022-07-18 01:33:46.344 PM,3.72466778755188
2022-07-18 01:33:46.442 PM,2.32281041145325
2022-07-18 01:33:46.540 PM,1.55130839347839
2022-07-18 01:33:46.638 PM,1.25609421730042
2022-07-18 01:33:46.735 PM,1.09187150001526
2022-07-18 01:33:46.833 PM,1.05807149410248
2022-07-18 01:33:46.931 PM,1.13670516014099
2022-07-18 01:33:47.029 PM,1.51770329475403
2022-07-18 01:33:47.127 PM,2.21603178977966
2022-07-18 01:33:47.225 PM,3.0705554485321
2022-07-18 01:33:47.322 PM,4.06442308425903
2022-07-18 01:33:47.420 PM,4.86381006240845
2022-07-18 01:33:47.518 PM,5.3592734336853
2022-07-18 01:33:47.616 PM,5.26754236221313
2022-07-18 01:33:47.714 PM,4.44277238845825
2022-07-18 01:33:47.812 PM,3.39796090126038
2022-07-18 01:33:47.909 PM,2.26695942878723
2022-07-18 01:33:48.007 PM,1.50905823707581
2022-07-18 01:33:48.105 PM,1.24322414398193
2022-07-18 01:33:48.203 PM,1.09801387786865
2022-07-18 01:33:48.301 PM,1.094113945961
2022-07-18 01:33:48.399 PM,1.18002772331238
2022-07-18 01:33:48.496 PM,1.52348828315735
2022-07-18 01:33:48.594 PM,2.11492419242859
2022-07-18 01:33:48.692 PM,2.81044125556946
2022-07-18 01:33:48.790 PM,3.6396963596344
2022-07-18 01:33:48.888 PM,4.47389078140259
2022-07-18 01:33:48.985 PM,5.28752946853638
2022-07-18 01:33:49.083 PM,6.03806924819946
2022-07-18 01:33:49.181 PM,6.2117657661438
2022-07-18 01:33:49.279 PM,5.24077844619751
2022-07-18 01:33:49.377 PM,3.92652535438538
2022-07-18 01:33:49.475 PM,2.48987698554993
2022-07-18 01:33:49.572 PM,1.3783917427063
2022-07-18 01:33:49.670 PM,1.1591465473175
2022-07-18 01:33:49.768 PM,1.03762888908386
2022-07-18 01:33:49.866 PM,0.945296287536621
2022-07-18 01:33:49.964 PM,0.871846199035645
2022-07-18 01:33:50.062 PM,0.783689737319946
2022-07-18 01:33:50.159 PM,0.700327157974243
2022-07-18 01:33:50.257 PM,0.616867065429688
2022-07-18 01:33:50.355 PM,0.554369509220123
2022-07-18 01:33:50.453 PM,0.517514407634735
2022-07-18 01:33:50.551 PM,0.533910691738129
2022-07-18 01:33:50.649 PM,0.723759651184082
2022-07-18 01:33:50.746 PM,1.28505182266235
2022-07-18 01:33:50.844 PM,2.26445698738098
2022-07-18 01:33:50.942 PM,3.38642334938049
2022-07-18 01:33:51.040 PM,4.54374933242798
2022-07-18 01:33:51.138 PM,5.35703039169312
2022-07-18 01:33:51.235 PM,5.73625802993774
2022-07-18 01:33:51.333 PM,5.61095380783081
2022-07-18 01:33:51.431 PM,4.78077268600464
2022-07-18 01:33:51.529 PM,3.78378510475159
2022-07-18 01:33:51.627 PM,2.66212725639343
2022-07-18 01:33:51.725 PM,1.80550742149353
2022-07-18 01:33:51.822 PM,1.43650197982788
2022-07-18 01:33:51.920 PM,1.18818521499634
2022-07-18 01:33:52.018 PM,1.08579397201538
2022-07-18 01:33:52.116 PM,1.05558514595032
2022-07-18 01:33:52.214 PM,1.08841025829315
2022-07-18 01:33:52.312 PM,1.29706048965454
2022-07-18 01:33:52.409 PM,1.80284237861633
2022-07-18 01:33:52.507 PM,2.5289261341095
2022-07-18 01:33:52.605 PM,3.44779992103577
2022-07-18 01:33:52.703 PM,4.35648393630981
2022-07-18 01:33:52.801 PM,5.11472654342651
2022-07-18 01:33:52.898 PM,5.80151796340942
2022-07-18 01:33:52.996 PM,6.27216672897339
2022-07-18 01:33:53.094 PM,6.47629976272583
2022-07-18 01:33:53.192 PM,5.97305250167847
2022-07-18 01:33:53.290 PM,4.95978307723999
2022-07-18 01:33:53.388 PM,3.75741124153137
2022-07-18 01:33:53.485 PM,2.55048966407776
2022-07-18 01:33:53.583 PM,1.85344505310059
2022-07-18 01:33:53.681 PM,1.53167843818665
2022-07-18 01:33:53.779 PM,1.5011932849884
2022-07-18 01:33:53.877 PM,1.86210632324219
2022-07-18 01:33:53.975 PM,2.53017735481262
2022-07-18 01:33:54.072 PM,3.36325097084045
2022-07-18 01:33:54.170 PM,4.23789167404175
2022-07-18 01:33:54.268 PM,4.95900297164917
2022-07-18 01:33:54.366 PM,5.56322717666626
2022-07-18 01:33:54.464 PM,6.12661600112915
2022-07-18 01:33:54.562 PM,6.70337820053101
2022-07-18 01:33:54.659 PM,7.40682458877563
2022-07-18 01:33:54.757 PM,8.09571170806885
2022-07-18 01:33:54.855 PM,8.72371006011963
2022-07-18 01:33:54.953 PM,9.20721340179443
2022-07-18 01:33:55.051 PM,9.31408977508545
2022-07-18 01:33:55.148 PM,8.56161594390869
2022-07-18 01:33:55.246 PM,7.26057481765747
2022-07-18 01:33:55.344 PM,5.69023752212524
2022-07-18 01:33:55.442 PM,4.03135395050049
2022-07-18 01:33:55.540 PM,2.96805024147034
2022-07-18 01:33:55.638 PM,2.24004912376404
2022-07-18 01:33:55.735 PM,1.69905352592468
2022-07-18 01:33:55.833 PM,1.35684442520142
2022-07-18 01:33:55.931 PM,1.13862276077271
2022-07-18 01:33:56.029 PM,1.08855652809143
2022-07-18 01:33:56.127 PM,1.18852663040161
2022-07-18 01:33:56.225 PM,1.5509021282196
2022-07-18 01:33:56.322 PM,2.18491291999817
2022-07-18 01:33:56.420 PM,2.97474551200867
2022-07-18 01:33:56.518 PM,3.8873302936554
2022-07-18 01:33:56.616 PM,4.70647764205933
2022-07-18 01:33:56.714 PM,5.34211301803589
2022-07-18 01:33:56.811 PM,5.71722841262817
2022-07-18 01:33:56.909 PM,5.6353611946106
2022-07-18 01:33:57.007 PM,5.04698038101196
2022-07-18 01:33:57.105 PM,4.14489316940308
2022-07-18 01:33:57.203 PM,3.12348198890686
2022-07-18 01:33:57.301 PM,2.23896050453186
2022-07-18 01:33:57.398 PM,1.66783738136292
2022-07-18 01:33:57.496 PM,1.30294299125671
2022-07-18 01:33:57.594 PM,1.10053277015686
2022-07-18 01:33:57.692 PM,0.984686374664307
2022-07-18 01:33:57.790 PM,0.910927534103394
2022-07-18 01:33:57.888 PM,0.872024893760681
2022-07-18 01:33:57.985 PM,0.910033702850342
2022-07-18 01:33:58.083 PM,1.21119546890259
2022-07-18 01:33:58.181 PM,1.82996368408203
2022-07-18 01:33:58.279 PM,2.61748862266541
2022-07-18 01:33:58.377 PM,3.53842616081238
2022-07-18 01:33:58.475 PM,4.29465341567993
2022-07-18 01:33:58.572 PM,4.68536901473999
2022-07-18 01:33:58.670 PM,4.48851537704468
2022-07-18 01:33:58.768 PM,3.74762892723084
2022-07-18 01:33:58.866 PM,2.81944394111633
2022-07-18 01:33:58.964 PM,1.89421629905701
2022-07-18 01:33:59.061 PM,1.35167670249939
2022-07-18 01:33:59.159 PM,1.13795638084412
2022-07-18 01:33:59.257 PM,0.994452595710754
2022-07-18 01:33:59.355 PM,0.895002484321594
2022-07-18 01:33:59.453 PM,0.856571197509766
2022-07-18 01:33:59.551 PM,0.947928786277771
2022-07-18 01:33:59.648 PM,1.29618287086487
2022-07-18 01:33:59.746 PM,1.93292379379272
2022-07-18 01:33:59.844 PM,2.74180102348328
2022-07-18 01:33:59.942 PM,3.59931492805481
2022-07-18 01:34:00.040 PM,4.34328889846802
2022-07-18 01:34:00.138 PM,4.92549562454224
2022-07-18 01:34:00.235 PM,5.4017186164856
2022-07-18 01:34:00.333 PM,5.74646234512329
2022-07-18 01:34:00.431 PM,5.78638887405396
2022-07-18 01:34:00.529 PM,5.15348291397095
2022-07-18 01:34:00.627 PM,4.10252904891968
2022-07-18 01:34:00.724 PM,2.91135382652283
2022-07-18 01:34:00.822 PM,1.88007879257202
2022-07-18 01:34:00.920 PM,1.39540553092957
2022-07-18 01:34:01.018 PM,1.22523546218872
2022-07-18 01:34:01.116 PM,1.18253040313721
2022-07-18 01:34:01.214 PM,1.24250912666321
2022-07-18 01:34:01.311 PM,1.67503595352173
2022-07-18 01:34:01.409 PM,2.48719573020935
2022-07-18 01:34:01.507 PM,3.53041481971741
2022-07-18 01:34:01.605 PM,4.72882127761841
2022-07-18 01:34:01.703 PM,5.81521654129028
2022-07-18 01:34:01.801 PM,6.76117944717407
2022-07-18 01:34:01.898 PM,7.67550325393677
2022-07-18 01:34:01.996 PM,8.53610324859619
2022-07-18 01:34:02.094 PM,9.30711841583252
2022-07-18 01:34:02.192 PM,9.99116230010986
2022-07-18 01:34:02.290 PM,10.641375541687
2022-07-18 01:34:02.388 PM,11.2344026565552
2022-07-18 01:34:02.485 PM,11.7745866775513
2022-07-18 01:34:02.583 PM,12.147931098938
2022-07-18 01:34:02.681 PM,11.6493158340454
2022-07-18 01:34:02.779 PM,10.9717226028442
2022-07-18 01:34:02.877 PM,10.2413644790649
2022-07-18 01:34:02.974 PM,9.84374332427979
2022-07-18 01:34:03.072 PM,10.4139394760132
2022-07-18 01:34:03.170 PM,11.1731576919556
2022-07-18 01:34:03.268 PM,12.0288190841675
2022-07-18 01:34:03.366 PM,12.7795534133911
2022-07-18 01:34:03.464 PM,13.4223222732544
2022-07-18 01:34:03.561 PM,14.0314226150513
2022-07-18 01:34:03.659 PM,14.5441102981567
2022-07-18 01:34:03.757 PM,14.956748008728
2022-07-18 01:34:03.855 PM,15.3347063064575
2022-07-18 01:34:03.953 PM,15.6351690292358
2022-07-18 01:34:04.051 PM,15.9688634872437
2022-07-18 01:34:04.148 PM,16.3171329498291
2022-07-18 01:34:04.246 PM,16.6120071411133
2022-07-18 01:34:04.344 PM,16.9661426544189
2022-07-18 01:34:04.442 PM,17.1964225769043
2022-07-18 01:34:04.540 PM,16.9232597351074
2022-07-18 01:34:04.638 PM,15.988055229187
2022-07-18 01:34:04.735 PM,14.1571493148804
2022-07-18 01:34:04.833 PM,11.9115743637085
2022-07-18 01:34:04.931 PM,9.59450054168701
2022-07-18 01:34:05.029 PM,7.40984773635864
2022-07-18 01:34:05.127 PM,5.8337254524231
2022-07-18 01:34:05.224 PM,4.46797609329224
2022-07-18 01:34:05.322 PM,3.35182690620422
2022-07-18 01:34:05.420 PM,2.58294081687927
2022-07-18 01:34:05.518 PM,2.01326394081116
2022-07-18 01:34:05.616 PM,1.70948600769043
2022-07-18 01:34:05.714 PM,1.66112589836121
2022-07-18 01:34:05.811 PM,1.7828061580658
2022-07-18 01:34:05.909 PM,2.17074275016785
2022-07-18 01:34:06.007 PM,2.89997887611389
2022-07-18 01:34:06.105 PM,3.87775921821594
2022-07-18 01:34:06.203 PM,5.11152505874634
2022-07-18 01:34:06.301 PM,6.43192148208618
2022-07-18 01:34:06.398 PM,7.73463678359985
2022-07-18 01:34:06.496 PM,8.9098539352417
2022-07-18 01:34:06.594 PM,9.94951343536377
2022-07-18 01:34:06.692 PM,10.8217668533325
2022-07-18 01:34:06.790 PM,10.7286043167114
2022-07-18 01:34:06.887 PM,9.83901309967041
2022-07-18 01:34:06.985 PM,8.25145244598389
2022-07-18 01:34:07.083 PM,6.12858152389526
2022-07-18 01:34:07.181 PM,4.38791227340698
2022-07-18 01:34:07.279 PM,3.13549065589905
2022-07-18 01:34:07.377 PM,2.36579203605652
2022-07-18 01:34:07.474 PM,1.9335412979126
2022-07-18 01:34:07.572 PM,1.73533987998962
2022-07-18 01:34:07.670 PM,1.7332923412323
2022-07-18 01:34:07.768 PM,1.98893785476685
2022-07-18 01:34:07.866 PM,2.77293610572815
2022-07-18 01:34:07.964 PM,3.92982411384583
2022-07-18 01:34:08.061 PM,5.44391965866089
2022-07-18 01:34:08.159 PM,7.1397557258606
2022-07-18 01:34:08.257 PM,8.60783100128174
2022-07-18 01:34:08.355 PM,9.70677089691162
2022-07-18 01:34:08.453 PM,10.0223627090454
2022-07-18 01:34:08.551 PM,9.17697238922119
2022-07-18 01:34:08.648 PM,7.48683977127075
2022-07-18 01:34:08.746 PM,5.48888349533081
2022-07-18 01:34:08.844 PM,3.69171261787415
2022-07-18 01:34:08.942 PM,2.55269980430603
2022-07-18 01:34:09.040 PM,1.91732382774353
2022-07-18 01:34:09.137 PM,1.55537080764771
2022-07-18 01:34:09.235 PM,1.36020803451538
2022-07-18 01:34:09.333 PM,1.32518935203552
2022-07-18 01:34:09.431 PM,1.58192348480225
2022-07-18 01:34:09.529 PM,2.1524293422699
2022-07-18 01:34:09.627 PM,3.02435660362244
2022-07-18 01:34:09.724 PM,4.08528804779053
2022-07-18 01:34:09.822 PM,5.16606092453003
2022-07-18 01:34:09.920 PM,6.28064966201782
2022-07-18 01:34:10.018 PM,7.28657484054565
2022-07-18 01:34:10.116 PM,7.94741487503052
2022-07-18 01:34:10.214 PM,7.82310152053833
2022-07-18 01:34:10.311 PM,6.96342706680298
2022-07-18 01:34:10.409 PM,5.480628490448
2022-07-18 01:34:10.507 PM,3.91389918327332
2022-07-18 01:34:10.605 PM,2.78288149833679
2022-07-18 01:34:10.703 PM,1.97943139076233
2022-07-18 01:34:10.800 PM,1.58596968650818
2022-07-18 01:34:10.898 PM,1.37756299972534
2022-07-18 01:34:10.996 PM,1.3104829788208
